target_id,name,level,x,y,desc,resource1,resource2,loot_ids,unit_count,unit_categories,units,query_x,query_y
2468004,7级山贼,7,150,32,"大批资源,有宝箱,",516,1680,,3,步兵;骑兵,冉松晓:轻步兵x1201 | 别柳:铁骑兵x814 | 宓庆波:铁骑兵x883,150,30
2468212,10级山贼,10,150,33,"大批资源,",1980,5099,,5,弓弩;战车;骑兵,蔚锐烁:骁骑兵x1856 | 文颜悟:重弩车x735 | 巴咏豪:骁骑兵x1684 | 祝瑶:投石车x1821 | 昌土:弩骑兵x2087,150,30
2466371,3级山贼,3,150,35,"很多资源,",152,373,,1,步兵,殷嫒颀:民兵x821,150,30
2469335,8级山贼,8,150,37,"大批资源,一些宝物,",1063,2347,1069,4,战车;骑兵,山锦楠:骁骑兵x794 | 鄂冀格:骁骑兵x782 | 俞焕拯:骁骑兵x710 | 薄均:投石车x969,150,36
2465220,7级山贼,7,150,38,"大批资源,有宝箱,",537,1611,,3,步兵;骑兵,单于畅山:铁骑兵x763 | 暴宛亦:轻步兵x1288 | 王冀周:轻步兵x1127,150,36
2469404,2级山贼,2,150,40,"许多资源,",99,243,,1,步兵,柴悦:民兵x303,150,36
2464530,8级山贼,8,150,41,"大批资源,有宝箱,",1050,2341,1069;24321,4,战车;骑兵,许柏诩:骁骑兵x733 | 璩墨:骁骑兵x795 | 应适澜:投石车x954 | 郜亦今:骁骑兵x755,150,36
2466570,7级山贼,7,150,44,"大批资源,有宝箱,有装备,",627,1621,1064,3,弓弩,席玉:强弩兵x1626 | 余复温:强弩兵x1759 | 台空:强弩兵x1587,150,42
2464559,9级山贼,9,150,48,"大批资源,有宝箱,",1726,3908,,4,战车;骑兵,姬译甲:重弩车x507 | 鄂鹂:投石车x1210 | 丁颜:骁骑兵x1007 | 戎楠齐:投石车x1294,150,48
2468435,2级山贼,2,150,49,"许多资源,",86,278,,1,步兵,邢焕:民兵x284,150,48
2467743,10级山贼,10,150,50,"大批资源,有宝箱,",1984,5374,1793;1078,5,弓弩;骑兵,宇文恩:骁骑兵x1760 | 贾方:骁骑兵x1791 | 崔好:骁骑兵x1618 | 苍水乐:弩骑兵x1992 | 廉佩:弩骑兵x1825,150,48
2468375,4级山贼,4,150,51,"很多资源,",173,431,,2,步兵,乜希:民兵x1291 | 蒙茗群:重步兵x471,150,48
2467502,9级山贼,9,150,52,"大批资源,一些宝物,",1618,3940,,4,战车;骑兵,濮阳曲韶:骁骑兵x960 | 凌沁丹:骁骑兵x926 | 聂咏洁:投石车x1398 | 司徒乾莫:骁骑兵x1021,150,48
2468091,7级山贼,7,150,55,"大批资源,",561,1472,,3,弓弩;骑兵,郗翼年:强弩兵x1680 | 席巧葱:铁骑兵x798 | 越人:铁骑兵x780,150,54
2466479,4级山贼,4,151,7,"很多资源,",172,464,,2,步兵,居杉:近卫兵x385 | 鲍音:民兵x1167,150,6
2465586,9级山贼,9,151,8,"大批资源,有宝箱,",1439,3707,,4,骑兵,籍淼:骁骑兵x990 | 丰卫邦:骁骑兵x1073 | 吉辰心:骁骑兵x934 | 丰大雪:骁骑兵x914,150,6
2464322,3级山贼,3,151,9,"许多资源,",149,357,1044,1,步兵,裴翠:民兵x808,150,6
2467440,7级山贼,7,151,10,"大批资源,有装备,",633,1620,,3,弓弩;步兵;骑兵,胡丽:轻步兵x1176 | 支听:铁骑兵x901 | 暴琪:强弩兵x1573,150,6
2463220,4级山贼,4,151,13,"很多资源,",176,414,,2,步兵,祖尔烟:近卫兵x383 | 费策浩:近卫兵x350,150,12
2466722,3级山贼,3,151,14,"许多资源,",150,308,,1,步兵,花河:民兵x800,150,12
2467292,4级山贼,4,151,16,"很多资源,",154,430,,2,步兵,解问:民兵x1300 | 姜毅:重步兵x534,150,12
2467406,1级山贼,1,151,20,"一些资源,",43,118,,1,步兵,轩辕醒楚:民兵x161,150,18
2468359,5级山贼,5,151,21,"大量资源,",283,730,,2,弓弩;骑兵,狄洁芮:铁骑兵x318 | 步赋涉:强弩兵x787,150,18
2465426,9级山贼,9,151,23,"大批资源,",1594,3639,1074,4,战车;骑兵,施慧莲:投石车x1274 | 宗政静蓝:投石车x1239 | 邵灵:重弩车x511 | 齐籁瑾:骁骑兵x970,150,18
2466636,2级山贼,2,151,24,"许多资源,",82,230,,1,步兵,戴茂:民兵x275,150,24
2463386,1级山贼,1,151,26,"一些资源,",59,150,1034,1,步兵,虞籁宇:民兵x157,150,24
2469044,5级山贼,5,151,27,"大量资源,有装备,",289,727,,2,步兵,和黛妙:轻步兵x484 | 祁雪:轻步兵x465,150,24
2469347,8级山贼,8,151,28,"大批资源,有宝箱,",938,2423,1069,4,战车;骑兵,孙雪:轻骑兵x1295 | 苏心恩:骁骑兵x719 | 童楚:投石车x1067 | 任鸥:重弩车x350,150,24
2465694,3级山贼,3,151,29,"许多资源,",140,312,1043,1,步兵,周煜:民兵x856,150,24
2465989,2级山贼,2,151,34,"许多资源,",98,208,1039,1,步兵,国柏友:民兵x314,150,30
2467104,3级山贼,3,151,35,"许多资源,",140,334,,1,步兵,万依诗:民兵x809,150,30
2467483,5级山贼,5,151,37,"很多资源,有宝箱,",273,707,,2,弓弩;骑兵,邓采桂:铁骑兵x378 | 钱海:弓兵x217,150,36
2468983,3级山贼,3,151,39,"很多资源,",157,326,1043,1,步兵,苏初亘:民兵x797,150,36
2463447,3级山贼,3,151,40,"许多资源,",140,380,,1,步兵,子车怜:民兵x831,150,36
2463911,4级山贼,4,151,47,"很多资源,",157,415,,2,步兵,祁沁:重步兵x478 | 能琛珊:重步兵x499,150,42
2469018,7级山贼,7,151,48,"大批资源,有宝箱,",524,1524,,3,弓弩,梁蕴:强弩兵x1498 | 咸彤觅:强弩兵x1624 | 漆雕沉:强弩兵x1475,150,48
2468382,2级山贼,2,151,49,"许多资源,",99,251,,1,步兵,詹语柔:民兵x307,150,48
2465545,5级山贼,5,151,52,"大量资源,",264,760,,2,弓弩;步兵,惠晴吉:轻步兵x476 | 茅升:弓兵x212,150,48
2466911,4级山贼,4,151,54,"很多资源,",157,442,1046,2,步兵,苏洁伟:民兵x1271 | 文虹杉:重步兵x491,150,54
2468134,7级山贼,7,152,6,"大批资源,",630,1670,,3,步兵;骑兵,鞠晗:铁骑兵x856 | 公羊鹤河:铁骑兵x818 | 狄无:轻步兵x1235,150,6
2465955,2级山贼,2,152,7,"许多资源,",94,226,,1,步兵,闻潇:民兵x324,150,6
2464005,6级山贼,6,152,12,"大量资源,有宝箱,",318,868,1059;14849,3,弓弩;骑兵,皮荷:铁骑兵x657 | 居空延:铁骑兵x583 | 夔以菲:强弩兵x1032,150,12
2466091,5级山贼,5,152,17,"很多资源,",288,701,,2,弓弩;步兵,甄轩:轻步兵x499 | 淳于骞:强弩兵x745,150,12
2463565,3级山贼,3,152,22,"很多资源,",144,375,,1,步兵,郎蓉:民兵x865,150,18
2467437,9级山贼,9,152,24,"大批资源,",1781,3976,1074,4,战车;骑兵,车正晶:投石车x1280 | 毛全:投石车x1251 | 司马栋:轻骑兵x1661 | 徐楚:骁骑兵x1044,150,24
2468461,1级山贼,1,152,30,"一些资源,",40,138,,1,步兵,樊晔简:民兵x160,150,30
2465398,7级山贼,7,152,31,"大批资源,有宝箱,",647,1517,1064,3,弓弩;骑兵,廉羽:铁骑兵x872 | 农舟:强弩兵x1572 | 宁鲲:铁骑兵x919,150,30
2465571,4级山贼,4,152,36,"很多资源,",157,404,,2,步兵,敖风:近卫兵x393 | 孙禹松:近卫兵x384,150,36
2464095,6级山贼,6,152,37,"大量资源,有宝箱,",356,951,,3,弓弩;骑兵,叶晋丰:铁骑兵x631 | 邵彦:强弩兵x1020 | 师雅念:强弩兵x1204,150,36
2465466,3级山贼,3,152,42,"许多资源,",147,354,,1,步兵,谷唱彤:民兵x816,150,42
2468787,4级山贼,4,152,43,"很多资源,",170,474,,2,步兵,谈茗:近卫兵x386 | 廉空:民兵x1294,150,42
2469168,9级山贼,9,152,46,"大批资源,有宝箱,",1457,4096,1072,4,战车;骑兵,乔铃:重弩车x515 | 赖展勋:投石车x1308 | 骆容艺:骁骑兵x917 | 仲柏晋:骁骑兵x1078,150,42
2468463,8级山贼,8,152,47,"大批资源,",920,2711,1069,4,骑兵,乔诚朋:轻骑兵x1148 | 公西燕瑶:轻骑兵x1227 | 羊烟昂:轻骑兵x1173 | 顾娴:骁骑兵x738,150,42
2463681,2级山贼,2,152,50,"许多资源,有装备,",94,238,,1,步兵,狄鸥:民兵x274,150,48
2464533,1级山贼,1,152,51,"一些资源,",47,103,,1,步兵,巫马怡我:民兵x137,150,48
2466061,9级山贼,9,152,52,"大批资源,有宝箱,",1605,3953,,4,战车;骑兵,韶溪蓝:投石车x1253 | 关合:骁骑兵x1063 | 毋韵:轻骑兵x1402 | 唐舒清:骁骑兵x989,150,48
2464555,8级山贼,8,152,53,"大批资源,",967,2344,,4,战车;骑兵,敖和晏:轻骑兵x1242 | 欧阳碧芮:投石车x919 | 邱章:重弩车x340 | 钱彦:骁骑兵x822,150,48
2466743,7级山贼,7,152,54,"大批资源,有宝箱,有装备,",502,1662,1064;16779009,3,弓弩;步兵,解惠:强弩兵x1631 | 戈柳驰:轻步兵x1203 | 濮阳凡:轻步兵x1177,150,54
2465490,6级山贼,6,153,0,"大量资源,有宝箱,有装备,",309,800,1059;16787713,3,弓弩;骑兵,台淑合:强弩兵x1189 | 车铄图:强弩兵x1280 | 司马望忆:铁骑兵x578,153,0
2469417,5级山贼,5,153,1,"大量资源,",283,717,,2,步兵;骑兵,胡赫中:铁骑兵x326 | 施歆:轻步兵x479,153,0
2468328,3级山贼,3,153,3,"许多资源,",154,307,,1,步兵,靳贤晔:民兵x842,153,0
2467646,3级山贼,3,153,4,"很多资源,",142,364,,1,步兵,凌之怡:民兵x884,153,0
2465279,10级山贼,10,153,5,"大批资源,有宝箱,有装备,一些宝物,",1919,4615,1793,5,弓弩;战车,申屠斯韦:重弩车x680 | 越家:弩骑兵x2056 | 邓嫒瑶:弩骑兵x2055 | 陆玮:弩骑兵x1922 | 蓝河量:弩车x253,153,0
2467764,10级山贼,10,153,6,"大批资源,有宝箱,",1843,5441,,5,弓弩;战车;骑兵,尹典:投石车x2111 | 段夜:骁骑兵x1785 | 许双尔:弩骑兵x1902 | 华诩墨:弩骑兵x1993 | 金江鸿:骁骑兵x1638,153,6
2468077,7级山贼,7,153,9,"大批资源,",529,1592,,3,弓弩;步兵,祝沁:轻步兵x1261 | 牛璧:强弩兵x1573 | 傅友姮:弓兵x572,153,6
2465280,4级山贼,4,153,11,"很多资源,",156,445,,2,步兵,居火墨:重步兵x532 | 莫茂:近卫兵x402,153,6
2467748,9级山贼,9,153,12,"大批资源,有宝箱,",1551,3849,,4,战车;骑兵,夔杉栩:骁骑兵x979 | 乔儿:骁骑兵x1026 | 芮能:骁骑兵x1090 | 费合童:投石车x1219,153,12
2465069,4级山贼,4,153,13,"很多资源,",151,474,,2,步兵,管齐大:重步兵x549 | 葛锋:重步兵x540,153,12
2464360,1级山贼,1,153,14,"一些资源,",46,133,,1,步兵,宣勇致:民兵x165,153,12
2468945,6级山贼,6,153,15,"大量资源,有宝箱,",397,966,14849;1059,3,弓弩;步兵,惠蔚翼:弓兵x376 | 路峥烨:轻步兵x849 | 印玥:轻步兵x860,153,12
2467890,2级山贼,2,153,18,"许多资源,有装备,",89,284,1037,1,步兵,纪茵:民兵x306,153,18
2468322,1级山贼,1,153,19,"一些资源,",58,112,,1,步兵,蒋泽:民兵x135,153,18
2467347,7级山贼,7,153,20,"大批资源,",535,1575,1064,3,弓弩;步兵;骑兵,颜懋:轻步兵x1286 | 乌淑杉:强弩兵x1800 | 宁溪彤:铁骑兵x817,153,18
2467711,1级山贼,1,153,21,"一些资源,",43,150,,1,步兵,何骄:民兵x145,153,18
2467248,6级山贼,6,153,26,"大量资源,",332,921,1050,3,弓弩;步兵;骑兵,太叔灵:铁骑兵x583 | 时慈:轻步兵x909 | 赵冉:强弩兵x1122,153,24
2465486,4级山贼,4,153,27,"很多资源,",153,488,,2,步兵,乔雪:民兵x1297 | 冉芬:民兵x1115,153,24
2467926,7级山贼,7,153,29,"大批资源,有宝箱,",647,1583,1064,3,弓弩;步兵,成绪:弓兵x546 | 太叔琛:轻步兵x1244 | 戎曦:强弩兵x1762,153,24
2469180,3级山贼,3,153,30,"许多资源,",145,361,1037,1,步兵,匡天:民兵x861,153,30
2466085,6级山贼,6,153,31,"大量资源,",355,868,1059,3,弓弩;步兵,晏简芙:强弩兵x1245 | 耿泽瑾:轻步兵x787 | 訾子业:强弩兵x1184,153,30
2463397,4级山贼,4,153,34,"很多资源,一些宝物,",177,452,4097,2,步兵,钟适丰:近卫兵x397 | 王松宛:重步兵x490,153,30
2468647,10级山贼,10,153,35,"大批资源,有宝箱,一些宝物,",1859,4831,1077,5,弓弩;战车;骑兵,卓今:弩车x221 | 禄运柏:骁骑兵x1956 | 浦熠韵:弩车x206 | 逄盛:弩骑兵x2129 | 赵云凡:弩车x209,153,30
2468581,10级山贼,10,153,36,"大批资源,有宝箱,",1941,4851,,5,战车,尚禹:投石车x2058 | 米茗芙:弩车x256 | 伍鸾:投石车x2033 | 宗正娇晴:弩车x234 | 闻我:重弩车x830,153,36
2468859,2级山贼,2,153,40,"许多资源,",99,218,1039,1,步兵,籍宣:民兵x326,153,36
2468464,5级山贼,5,153,43,"很多资源,",255,783,,2,步兵;骑兵,应淑:轻步兵x472 | 薛达:铁骑兵x359,153,42
2467087,2级山贼,2,153,44,"许多资源,",93,225,,1,步兵,廉晋润:民兵x285,153,42
2464910,5级山贼,5,153,45,"很多资源,",289,717,,2,弓弩;骑兵,杭阳薄:铁骑兵x322 | 卓萌:强弩兵x729,153,42
2464060,2级山贼,2,153,46,"许多资源,",99,257,,1,步兵,穆寄听:民兵x289,153,42
2465349,8级山贼,8,153,47,"大批资源,有宝箱,",905,2567,1793,4,战车;骑兵,边绪雅:投石车x1020 | 农朝:轻骑兵x1218 | 柏茂:轻骑兵x1165 | 赖冰:投石车x969,153,42
2464293,5级山贼,5,153,48,"很多资源,",257,666,,2,弓弩;步兵,杭歆:强弩兵x872 | 戴清玟:轻步兵x456,153,48
2464024,3级山贼,3,153,49,"许多资源,",159,309,,1,步兵,吉之龙:民兵x831,153,48
2464375,5级山贼,5,153,50,"大量资源,有宝箱,",284,751,1054,2,弓弩;步兵,姜儿:强弩兵x828 | 匡琦:轻步兵x485,153,48
2465703,7级山贼,7,153,52,"大批资源,有宝箱,",540,1638,1064,3,弓弩;步兵,徐勇珺:轻步兵x1216 | 凌翊颀:强弩兵x1783 | 卫长:轻步兵x1175,153,48
2468475,8级山贼,8,153,53,"大批资源,有宝箱,",1063,2468,1069,4,战车;骑兵,戎吟盼:轻骑兵x1226 | 车正书慧:骁骑兵x821 | 解瑞:投石车x1064 | 郝槐:投石车x988,153,48
2467818,3级山贼,3,153,54,"很多资源,",140,399,,1,步兵,钱容:民兵x829,153,54
2464041,7级山贼,7,153,55,"大批资源,有宝箱,一些宝物,",569,1636,,3,弓弩;骑兵,南宫葱:弓兵x547 | 管悟云:铁骑兵x792 | 闻人霜季:铁骑兵x905,153,54
2465101,6级山贼,6,154,1,"大量资源,有宝箱,",315,907,14849,3,弓弩;步兵,杜山:轻步兵x790 | 台偲芸:强弩兵x1036 | 沙绪睿:强弩兵x1149,153,0
2463404,2级山贼,2,154,2,"许多资源,",94,224,,1,步兵,子车语:民兵x276,153,0
2465178,10级山贼,10,154,3,"大批资源,有宝箱,有装备,一些宝物,",1885,4837,1081;1084;1084,5,战车;骑兵,米麟:投石车x1897 | 闵正赫:重弩车x823 | 莫豆:投石车x2161 | 龚於:骁骑兵x1722 | 桑常宁:骁骑兵x1604,153,0
2469202,6级山贼,6,154,5,"大量资源,一些宝物,",321,981,,3,弓弩;骑兵,陶寻:铁骑兵x600 | 尉迟宁:强弩兵x1196 | 劳晋君:强弩兵x1047,153,0
2465745,7级山贼,7,154,7,"大批资源,有宝箱,",638,1518,,3,骑兵,叶绿:铁骑兵x782 | 酆昶:铁骑兵x793 | 向郎涤:铁骑兵x787,153,6
2467855,5级山贼,5,154,8,"很多资源,",271,634,,2,弓弩;骑兵,宦杰:铁骑兵x379 | 梅璞:强弩兵x727,153,6
2468145,3级山贼,3,154,13,"许多资源,",157,349,,1,步兵,冯栩乐:民兵x878,153,12
2469343,7级山贼,7,154,14,"大批资源,有装备,",580,1401,,3,弓弩;骑兵,侯心吟:弓兵x534 | 宰宛梅:铁骑兵x768 | 田柏辐:铁骑兵x776,153,12
2468462,4级山贼,4,154,15,"很多资源,有宝箱,",176,448,,2,步兵,蒋笛:重步兵x462 | 甘常河:重步兵x545,153,12
2467363,4级山贼,4,154,16,"很多资源,",153,497,,2,步兵,贲宾:近卫兵x409 | 梁思:民兵x1164,153,12
2466336,6级山贼,6,154,18,"大量资源,一些宝物,",376,829,4097,3,弓弩;步兵;骑兵,虞蓉月:强弩兵x1102 | 韦虞:轻步兵x878 | 师柳:铁骑兵x561,153,18
2464107,10级山贼,10,154,21,"大批资源,有宝箱,有装备,一些宝物,",1807,4775,1793;1793;16779777,5,弓弩;战车;骑兵,乔虞:重弩车x706 | 花楚:弩骑兵x2074 | 顾常延:弩骑兵x1885 | 郏蕴恩:骁骑兵x1982 | 闻颜程:弩骑兵x2077,153,18
2465536,9级山贼,9,154,23,"大批资源,",1405,3931,,4,战车;骑兵,郏简:轻骑兵x1685 | 韶之赫:骁骑兵x1060 | 闻谊识:重弩车x453 | 任梅:投石车x1293,153,18
2468045,6级山贼,6,154,28,"大量资源,",328,978,,3,步兵;骑兵,鄂广希:铁骑兵x588 | 司马幻:轻步兵x905 | 危薇:轻步兵x897,153,24
2466338,8级山贼,8,154,29,"大批资源,",1088,2680,1060,4,战车;骑兵,仲亦:重弩车x325 | 敖和若:骁骑兵x785 | 靳奇芬:轻骑兵x1286 | 郁坚:投石车x993,153,24
2465537,5级山贼,5,154,30,"很多资源,",253,619,,2,弓弩,沈尚:强弩兵x831 | 费彭:强弩兵x873,153,30
2466249,3级山贼,3,154,32,"很多资源,",157,359,,1,步兵,禄鹂:民兵x854,153,30
2463936,6级山贼,6,154,35,"大量资源,",364,947,,3,弓弩;骑兵,向珠:弓兵x391 | 经曦:铁骑兵x598 | 葛洁潇:强弩兵x1037,153,30
2467680,1级山贼,1,154,37,"一些资源,",42,148,,1,步兵,充杉:民兵x136,153,36
2464964,7级山贼,7,154,38,"大批资源,",506,1577,,3,弓弩;骑兵,石萌籁:弓兵x566 | 广化:铁骑兵x903 | 萧越昕:强弩兵x1774,153,36
2463625,2级山贼,2,154,39,"许多资源,",100,233,,1,步兵,赫连映瑶:民兵x297,153,36
2464093,6级山贼,6,154,41,"大量资源,一些宝物,",336,995,1050;3073,3,弓弩;骑兵,公西松冬:强弩兵x1035 | 沙璐:铁骑兵x603 | 连旭:弓兵x402,153,36
2464666,8级山贼,8,154,43,"大批资源,",1002,2318,,4,战车;骑兵,林宾:骁骑兵x700 | 赵枫:骁骑兵x712 | 殷丹纵:重弩车x327 | 束思萍:轻骑兵x1248,153,42
2463691,5级山贼,5,154,44,"大量资源,",289,763,,2,弓弩;骑兵,喻蓝:强弩兵x759 | 车访驽:铁骑兵x316,153,42
2467735,5级山贼,5,154,47,"很多资源,有装备,",267,696,,2,弓弩;骑兵,通教:强弩兵x804 | 欧阳开:铁骑兵x335,153,42
2465525,1级山贼,1,154,48,"一些资源,",41,106,,1,步兵,宁咏:民兵x155,153,48
2469206,4级山贼,4,154,49,"很多资源,",161,415,,2,步兵,尚姮瑜:重步兵x503 | 宓江慧:重步兵x527,153,48
2468497,10级山贼,10,154,50,"大批资源,有宝箱,一些宝物,",2128,4835,1793,5,弓弩;战车;骑兵,郦北成:骁骑兵x1920 | 巴敬尚:投石车x2081 | 施量韶:骁骑兵x1728 | 夔颖凌:重弩车x679 | 谢阳:弩骑兵x1837,153,48
2469225,2级山贼,2,154,51,"许多资源,",97,261,,1,步兵,毛蓝:民兵x297,153,48
2465572,4级山贼,4,154,52,"很多资源,",162,486,,2,步兵,厍源:民兵x1228 | 公羊松:重步兵x454,153,48
2465567,8级山贼,8,154,53,"大批资源,有宝箱,一些宝物,",1099,2621,,4,战车;骑兵,庚晋:重弩车x331 | 宇文彩:轻骑兵x1289 | 牧歌:投石车x946 | 韶京:投石车x1078,153,48
2466586,1级山贼,1,154,55,"一些资源,",41,111,,1,步兵,冯笛永:民兵x158,153,54
2462966,2级山贼,2,155,0,"许多资源,",95,275,,1,步兵,高燕晴:民兵x313,153,0
2467026,6级山贼,6,155,1,"大量资源,有宝箱,",305,1000,,3,弓弩;骑兵,郏亮宁:铁骑兵x545 | 安黛婕:弓兵x351 | 胡牙士:强弩兵x1287,153,0
2463500,8级山贼,8,155,6,"大批资源,",1080,2475,,4,战车;骑兵,艾喆魂:骁骑兵x797 | 扈悌儿:重弩车x338 | 湛皓蔚:骁骑兵x696 | 谷典:重弩车x348,153,6
2464187,1级山贼,1,155,8,"一些资源,",50,142,,1,步兵,明北幻:民兵x135,153,6
2466754,5级山贼,5,155,9,"很多资源,",291,658,,2,弓弩;步兵,上官熏化:弓兵x201 | 钟骞:轻步兵x537,153,6
2465775,4级山贼,4,155,12,"很多资源,",167,452,,2,步兵,司寇倩析:近卫兵x380 | 毛蝶谷:重步兵x505,153,12
2467302,4级山贼,4,155,13,"很多资源,有宝箱,",174,498,,2,步兵,丰敏萌:近卫兵x374 | 郁咏:重步兵x502,153,12
2465789,5级山贼,5,155,15,"很多资源,",269,787,1054,2,弓弩;骑兵,慕姮思:铁骑兵x335 | 简运:强弩兵x763,153,12
2463707,9级山贼,9,155,18,"大批资源,",1461,3673,1065,4,战车;骑兵,宿童尚:骁骑兵x990 | 穆鸾:重弩车x464 | 孔豆淑:骁骑兵x910 | 卓绍悌:重弩车x464,153,18
2463826,3级山贼,3,155,23,"许多资源,",143,375,,1,步兵,徐路:民兵x858,153,18
2464432,5级山贼,5,155,24,"大量资源,",299,798,,2,弓弩;步兵,陈浚:轻步兵x500 | 管涉:弓兵x216,153,24
2463677,5级山贼,5,155,25,"很多资源,",299,713,,2,骑兵,伊曦:铁骑兵x375 | 单于畅:铁骑兵x327,153,24
2463830,5级山贼,5,155,26,"很多资源,",293,665,,2,步兵;骑兵,濮阳图懿:轻步兵x480 | 黎寰爽:铁骑兵x315,153,24
2467171,9级山贼,9,155,31,"大批资源,有宝箱,",1407,3712,,4,骑兵,漆雕彩拓:骁骑兵x983 | 却我珠:骁骑兵x1076 | 殴琦:骁骑兵x1058 | 贾晔修:骁骑兵x1044,153,30
2464321,7级山贼,7,155,33,"大批资源,有宝箱,有装备,",639,1534,,3,弓弩;骑兵,凤蓉:铁骑兵x855 | 仇今筠:强弩兵x1751 | 戎卉语:弓兵x597,153,30
2465117,10级山贼,10,155,37,"大批资源,有宝箱,",2150,4849,,5,弓弩;战车,宓兴迟:投石车x1864 | 濮阳羽顺:弩骑兵x1923 | 别尚海:投石车x1833 | 俞旋:重弩车x693 | 唐冰:重弩车x822,153,36
2465630,10级山贼,10,155,38,"大批资源,有宝箱,一些宝物,",1931,4921,1081;1793,5,弓弩;战车,范访:弩骑兵x2017 | 浦驰实:投石车x2045 | 浦芮:重弩车x795 | 梁丘璐:弩骑兵x1969 | 霍年:重弩车x748,153,36
2463953,5级山贼,5,155,39,"很多资源,",275,657,,2,步兵;骑兵,温烁昶:轻步兵x457 | 慕容莫骥:铁骑兵x345,153,36
2466844,2级山贼,2,155,40,"许多资源,",92,267,1031,1,步兵,钟离鸣:民兵x299,153,36
2465322,6级山贼,6,155,42,"大量资源,有宝箱,一些宝物,",381,812,,3,弓弩;骑兵,寿霜:铁骑兵x652 | 于大:弓兵x396 | 易婉晋:弓兵x410,153,42
2469435,2级山贼,2,155,43,"许多资源,",89,207,1039,1,步兵,萧锋:民兵x298,153,42
2469561,3级山贼,3,155,48,"许多资源,",157,303,,1,步兵,池觅:民兵x877,153,48
2467223,1级山贼,1,155,49,"一些资源,有装备,",42,141,,1,步兵,充菲:民兵x152,153,48
2465879,5级山贼,5,155,54,"很多资源,有宝箱,",299,749,,2,步兵;骑兵,阙欣:轻步兵x460 | 戚周:铁骑兵x369,153,54
2463317,9级山贼,9,156,0,"大批资源,有宝箱,",1692,3806,1793,4,战车;骑兵,寿儿:投石车x1386 | 冯勇:轻骑兵x1470 | 隆馨之:轻骑兵x1519 | 翟豆:轻骑兵x1706,156,0
2466637,10级山贼,10,156,1,"大批资源,有宝箱,一些宝物,",1870,5396,1079;1084;3073,5,战车;骑兵,隆今赋:重弩车x716 | 关楠季:骁骑兵x1672 | 季家:重弩车x687 | 宗政瑶:骁骑兵x1781 | 牧孟:骁骑兵x1859,156,0
2468868,6级山贼,6,156,3,"大量资源,有宝箱,",364,988,13569,3,弓弩;骑兵,林豇游:铁骑兵x622 | 江旻:强弩兵x1099 | 薄我:铁骑兵x608,156,0
2464905,8级山贼,8,156,8,"大批资源,",1059,2605,,4,战车;骑兵,芮果:骁骑兵x720 | 郁娴:投石车x1042 | 彭心萌:重弩车x348 | 陆柏:骁骑兵x780,156,6
2467809,9级山贼,9,156,11,"大批资源,有宝箱,",1422,4220,,4,战车;骑兵,简雯静:轻骑兵x1555 | 秦羽:投石车x1235 | 陈山:骁骑兵x963 | 禄含:轻骑兵x1790,156,6
2467985,5级山贼,5,156,12,"大量资源,",269,765,,2,弓弩;步兵,胡桃澜:轻步兵x465 | 尉迟延邃:强弩兵x810,156,12
2465941,3级山贼,3,156,13,"很多资源,",145,385,,1,步兵,贲丰俊:民兵x888,156,12
2464528,3级山贼,3,156,15,"很多资源,有装备,",145,398,,1,步兵,赖颖:民兵x874,156,12
2466859,2级山贼,2,156,16,"许多资源,",89,242,,1,步兵,车秀江:民兵x319,156,12
2467214,8级山贼,8,156,17,"大批资源,",965,2426,1069,4,战车;骑兵,韩望:重弩车x322 | 糜香瑾:骁骑兵x697 | 计苑可:投石车x923 | 幸桃:投石车x955,156,12
2464845,6级山贼,6,156,18,"大量资源,有宝箱,",324,992,,3,弓弩;步兵,彭幻格:强弩兵x1116 | 广芮荫:强弩兵x1216 | 詹黛姝:轻步兵x940,156,18
2468230,4级山贼,4,156,19,"很多资源,",159,461,,2,步兵,宦冷:重步兵x460 | 车蔚:重步兵x489,156,18
2463705,8级山贼,8,156,20,"大批资源,有宝箱,",915,2673,1069,4,战车;骑兵,宣藏烨:轻骑兵x1275 | 倪信:骁骑兵x752 | 华奇萍:投石车x979 | 蔺君娇:轻骑兵x1124,156,18
2466461,8级山贼,8,156,21,"大批资源,有宝箱,",912,2619,1793;1069,4,战车;骑兵,漆雕谙土:骁骑兵x745 | 吉华玟:骁骑兵x708 | 郁慨:骁骑兵x777 | 晁邃曲:投石车x965,156,18
2462980,4级山贼,4,156,23,"很多资源,",156,492,,2,步兵,孔儿:民兵x1141 | 封大均:民兵x1196,156,18
2464393,10级山贼,10,156,24,"大批资源,有宝箱,有装备,一些宝物,",2183,4677,,5,弓弩;战车;骑兵,乜雄常:投石车x2149 | 昌荫:骁骑兵x1826 | 倪昶:弩骑兵x2128 | 殷允:重弩车x809 | 农靖:弩骑兵x1956,159,24
2466221,6级山贼,6,156,25,"大量资源,",392,802,,3,弓弩;步兵,姬谊:弓兵x375 | 徐鸿蔚:轻步兵x775 | 融旻:强弩兵x1240,159,24
2467778,6级山贼,6,156,27,"大量资源,有宝箱,",356,921,14849,3,弓弩;步兵,吕男:强弩兵x1107 | 养凌:轻步兵x933 | 赫连卿:轻步兵x786,159,24
2464552,2级山贼,2,156,28,"许多资源,",100,280,,1,步兵,濮舟霁:民兵x288,159,24
