target_id,x,y,desc,resource1,resource2,loot_ids,major_codes,majors,units,query_x,query_y
2470182,102,22,"大批资源,",523,1419,1064,4;1;0,战车;弓弩;步兵,"贺益琦:战车(raw=4,sub=6)x1661 | 韦玉:弓弩(raw=1,sub=1)x1215 | 霍大尔:步兵(raw=0,sub=6)x1551",102,18
2468011,102,27,"大批资源,有宝箱,",554,1518,,4;2;2,战车;骑兵;骑兵,"宦禧:战车(raw=4,sub=1)x1196 | 宰巍杉:骑兵(raw=2,sub=10)x878 | 樊从松:骑兵(raw=2,sub=10)x810",102,24
2471109,102,32,"大批资源,",551,1675,1064,0;2;2,步兵;骑兵;骑兵,"太叔成:步兵(raw=0,sub=6)x1765 | 宗正泰拯:骑兵(raw=2,sub=10)x863 | 台顺:骑兵(raw=2,sub=10)x797",102,30
2468200,103,7,"大批资源,",546,1481,,1;1;1,弓弩;弓弩;弓弩,"仰红小:弓弩(raw=1,sub=1)x1237 | 濮熙:弓弩(raw=1,sub=1)x1102 | 满悌:弓弩(raw=1,sub=1)x1110",102,6
2467031,103,34,"大批资源,有宝箱,",665,1642,14849,2;2;1,骑兵;骑兵;弓弩,"卫允:骑兵(raw=2,sub=10)x861 | 危醉蕊:骑兵(raw=2,sub=10)x857 | 戚醉:弓弩(raw=1,sub=1)x1291",102,30
2471428,105,33,"大批资源,有宝箱,一些宝物,",656,1422,,1;2;2,弓弩;骑兵;骑兵,"姜碧醒:弓弩(raw=1,sub=1)x1161 | 巩绪纶:骑兵(raw=2,sub=10)x767 | 勾卿茵:骑兵(raw=2,sub=10)x896",105,30
2468640,106,2,"大批资源,",645,1402,1064,0;4;1,步兵;战车;弓弩,"云楠熠:步兵(raw=0,sub=6)x1401 | 能煦恩:战车(raw=4,sub=10)x934 | 郜悌果:弓弩(raw=1,sub=1)x1282",105,0
2468061,106,10,"大批资源,有装备,",693,1492,1064,0;2;2,步兵;骑兵;骑兵,"井绍:步兵(raw=0,sub=6)x1514 | 酆茗:骑兵(raw=2,sub=10)x929 | 隗析:骑兵(raw=2,sub=10)x885",105,6
2467964,106,30,"大批资源,有宝箱,",560,1464,1064,0;4;4,步兵;战车;战车,"师民卫:步兵(raw=0,sub=6)x1560 | 鄂青夏:战车(raw=4,sub=4)x540 | 欧阳南晶:战车(raw=4,sub=6)x1455",105,30
2470413,107,25,"大批资源,有装备,",691,1425,1064,4;4;4,战车;战车;战车,"习晔:战车(raw=4,sub=1)x1174 | 时驹琛:战车(raw=4,sub=6)x1797 | 萧贞:战车(raw=4,sub=10)x894",105,24
2472484,108,9,"大批资源,有宝箱,",655,1679,14849;13569,1;4;2,弓弩;战车;骑兵,"庚楠:弓弩(raw=1,sub=1)x1105 | 邬珠:战车(raw=4,sub=10)x762 | 周空:骑兵(raw=2,sub=10)x936",108,6
2469057,108,15,"大批资源,有宝箱,",517,1414,1064,1;4;4,弓弩;战车;战车,"尚力:弓弩(raw=1,sub=1)x1283 | 慎允颖:战车(raw=4,sub=4)x593 | 凤皓:战车(raw=4,sub=4)x522",108,12
2470565,108,23,"大批资源,",591,1534,,4;4;0,战车;战车;步兵,"寿姮:战车(raw=4,sub=4)x534 | 施香:战车(raw=4,sub=4)x591 | 唐邈:步兵(raw=0,sub=6)x1491",108,18
2468391,109,19,"大批资源,",699,1627,,2;4;1,骑兵;战车;弓弩,"乌我今:骑兵(raw=2,sub=10)x860 | 周禹尔:战车(raw=4,sub=4)x505 | 何雯:弓弩(raw=1,sub=1)x1253",108,18
2467273,109,24,"大批资源,有宝箱,",546,1436,14849,0;4;4,步兵;战车;战车,"米涆:步兵(raw=0,sub=6)x1694 | 那霁彩:战车(raw=4,sub=10)x825 | 龚析:战车(raw=4,sub=4)x566",108,24
2469784,109,26,"大批资源,有宝箱,",645,1402,13569,4;4;2,战车;战车;骑兵,"谢大:战车(raw=4,sub=4)x559 | 邵力:战车(raw=4,sub=1)x1168 | 尹怀:骑兵(raw=2,sub=10)x869",108,24
2471540,110,20,"大批资源,有宝箱,",640,1604,,2;4;0,骑兵;战车;步兵,"南门芙:骑兵(raw=2,sub=10)x805 | 萧权:战车(raw=4,sub=4)x543 | 乌旋:步兵(raw=0,sub=6)x1518",108,18
2471395,111,5,"大批资源,",644,1663,,4;0;4,战车;步兵;战车,"嵇丰期:战车(raw=4,sub=4)x587 | 沈丹:步兵(raw=0,sub=6)x1450 | 双果琴:战车(raw=4,sub=1)x1179",111,0
2469145,111,8,"大批资源,有宝箱,",581,1512,,0;0;0,步兵;步兵;步兵,"家忆:步兵(raw=0,sub=6)x1511 | 屠秀霁:步兵(raw=0,sub=6)x1689 | 昝颜:步兵(raw=0,sub=6)x1587",111,6
2472198,111,17,"大批资源,有宝箱,有装备,一些宝物,",633,1669,14849;16790273,4;1;4,战车;弓弩;战车,"郭枫:战车(raw=4,sub=4)x568 | 孟静:弓弩(raw=1,sub=1)x1168 | 司徒尚:战车(raw=4,sub=4)x592",111,12
2471963,111,38,"大批资源,有宝箱,",687,1674,13570,2;0;1,骑兵;步兵;弓弩,"上官晗:骑兵(raw=2,sub=10)x932 | 璩冬:步兵(raw=0,sub=6)x1569 | 东方歌:弓弩(raw=1,sub=1)x1148",111,36
2472474,111,40,"大批资源,",644,1673,1064;1064,4;2;0,战车;骑兵;步兵,"路靖:战车(raw=4,sub=10)x851 | 欧阳莫卿:骑兵(raw=2,sub=10)x884 | 须常:步兵(raw=0,sub=6)x1471",111,36
2467319,111,41,"大批资源,",517,1599,,4;1;0,战车;弓弩;步兵,"葛幻:战车(raw=4,sub=4)x507 | 籍闻彬:弓弩(raw=1,sub=1)x1172 | 红畅赐:步兵(raw=0,sub=6)x1627",111,36
2470744,112,0,"大批资源,",603,1633,,2;4;4,骑兵;战车;战车,"郗贤:骑兵(raw=2,sub=10)x935 | 欧阳亭纵:战车(raw=4,sub=6)x1796 | 暴斯刚:战车(raw=4,sub=4)x506",111,0
2472661,112,4,"大批资源,",698,1416,,4;4;2,战车;战车;骑兵,"韶春:战车(raw=4,sub=6)x1724 | 纪冉莫:战车(raw=4,sub=4)x543 | 石雯仙:骑兵(raw=2,sub=10)x865",111,0
2469011,112,8,"大批资源,有装备,",543,1546,,4;4;0,战车;战车;步兵,"西门莫:战车(raw=4,sub=4)x520 | 崔吉晶:战车(raw=4,sub=10)x770 | 梅宾:步兵(raw=0,sub=6)x1450",111,6
2468517,112,21,"大批资源,有宝箱,",562,1540,14849;14849,2;1;4,骑兵;弓弩;战车,"相里资:骑兵(raw=2,sub=10)x872 | 谭湃:弓弩(raw=1,sub=1)x1140 | 庚兆:战车(raw=4,sub=10)x930",111,18
2471139,112,36,"大批资源,",656,1631,,0;2;2,步兵;骑兵;骑兵,"贲渊:步兵(raw=0,sub=6)x1498 | 于大:骑兵(raw=2,sub=10)x899 | 靳爽:骑兵(raw=2,sub=10)x933",111,36
2467239,113,6,"大批资源,有装备,",570,1506,1064,2;1;0,骑兵;弓弩;步兵,"胡母旎珍:骑兵(raw=2,sub=10)x807 | 冀淼:弓弩(raw=1,sub=1)x1144 | 殳懿怿:步兵(raw=0,sub=6)x1487",111,6
2467121,113,14,"大批资源,有宝箱,有装备,",522,1523,14849,1;4;4,弓弩;战车;战车,"段果芬:弓弩(raw=1,sub=1)x1256 | 余悦彩:战车(raw=4,sub=4)x509 | 昝光谷:战车(raw=4,sub=4)x512",111,12
2470114,113,16,"大批资源,有宝箱,",555,1697,14849,2;4;4,骑兵;战车;战车,"武宾开:骑兵(raw=2,sub=10)x863 | 池枫亦:战车(raw=4,sub=6)x1561 | 陆孟:战车(raw=4,sub=4)x530",111,12
2466593,113,31,"大批资源,有宝箱,",543,1670,,1;1;2,弓弩;弓弩;骑兵,"宁山:弓弩(raw=1,sub=1)x1190 | 满宾黛:弓弩(raw=1,sub=1)x1259 | 倪颜虞:骑兵(raw=2,sub=10)x827",111,30
2466735,113,43,"大批资源,有宝箱,",504,1501,,2;2;1,骑兵;骑兵;弓弩,"封秀:骑兵(raw=2,sub=10)x929 | 慕容斯:骑兵(raw=2,sub=10)x806 | 薛霁:弓弩(raw=1,sub=1)x1254",111,42
2470529,113,44,"大批资源,",678,1480,,0;1;4,步兵;弓弩;战车,"阙昂:步兵(raw=0,sub=6)x1616 | 温慕槐:弓弩(raw=1,sub=1)x1255 | 芮旻焕:战车(raw=4,sub=4)x540",111,42
2472845,114,1,"大批资源,",632,1584,,4;4;0,战车;战车;步兵,"步斯鹏:战车(raw=4,sub=1)x1217 | 凤晔:战车(raw=4,sub=4)x589 | 申屠化:步兵(raw=0,sub=6)x1512",114,0
2472436,114,2,"大批资源,有宝箱,",673,1585,1064,1;0;4,弓弩;步兵;战车,"倪喷绍:弓弩(raw=1,sub=1)x1233 | 须珠梅:步兵(raw=0,sub=6)x1545 | 孟茵:战车(raw=4,sub=6)x1524",114,0
2469589,115,53,"大批资源,有宝箱,",661,1642,1064,4;0;1,战车;步兵;弓弩,"高曲栩:战车(raw=4,sub=6)x1621 | 朱才湛:步兵(raw=0,sub=6)x1674 | 水问初:弓弩(raw=1,sub=1)x1270",114,48
2468194,116,14,"大批资源,有宝箱,一些宝物,",624,1475,1064,0;1;0,步兵;弓弩;步兵,"夏程希:步兵(raw=0,sub=6)x1480 | 席浦:弓弩(raw=1,sub=1)x1174 | 席大:步兵(raw=0,sub=6)x1593",114,12
2471934,116,50,"大批资源,有宝箱,一些宝物,",578,1656,1059,4;4;4,战车;战车;战车,"岑琢教:战车(raw=4,sub=4)x597 | 蒲燕:战车(raw=4,sub=6)x1455 | 吴彤玉:战车(raw=4,sub=4)x538",114,48
2472018,117,18,"大批资源,有宝箱,",541,1404,1064;13569,4;1;4,战车;弓弩;战车,"桂雪:战车(raw=4,sub=10)x909 | 乔吉:弓弩(raw=1,sub=1)x1222 | 武惠:战车(raw=4,sub=4)x514",117,18
2473120,117,19,"大批资源,有宝箱,",513,1603,1064,1;2;4,弓弩;骑兵;战车,"王清:弓弩(raw=1,sub=1)x1249 | 却竹勋:骑兵(raw=2,sub=10)x825 | 贾豪:战车(raw=4,sub=4)x582",117,18
2471601,117,35,"大批资源,有装备,",510,1693,,4;1;0,战车;弓弩;步兵,"桂从:战车(raw=4,sub=10)x821 | 红云:弓弩(raw=1,sub=1)x1136 | 廉盼:步兵(raw=0,sub=6)x1516",117,30
2470914,117,37,"大批资源,有宝箱,",544,1535,1064,0;0;0,步兵;步兵;步兵,"相里益:步兵(raw=0,sub=6)x1797 | 充清驽:步兵(raw=0,sub=6)x1622 | 连宏问:步兵(raw=0,sub=6)x1737",117,36
2469324,117,43,"大批资源,有宝箱,",691,1674,,2;0;2,骑兵;步兵;骑兵,"党初:骑兵(raw=2,sub=10)x786 | 马雪桃:步兵(raw=0,sub=6)x1784 | 单于醉:骑兵(raw=2,sub=10)x927",117,42
2471310,117,52,"大批资源,有宝箱,",655,1656,1064;14849,1;2;2,弓弩;骑兵;骑兵,"龚专哲:弓弩(raw=1,sub=1)x1115 | 童龙:骑兵(raw=2,sub=10)x909 | 陈彤谊:骑兵(raw=2,sub=10)x798",117,48
2469739,118,17,"大批资源,有宝箱,",654,1496,1064,4;2;4,战车;骑兵;战车,"丛瑞璞:战车(raw=4,sub=4)x511 | 史堂:骑兵(raw=2,sub=10)x854 | 冯勤:战车(raw=4,sub=4)x598",117,12
2470350,118,35,"大批资源,有宝箱,有装备,一些宝物,",606,1638,16790273,0;0;0,步兵;步兵;步兵,"解娴年:步兵(raw=0,sub=6)x1650 | 顾红:步兵(raw=0,sub=6)x1550 | 韩瑶:步兵(raw=0,sub=6)x1488",117,30
2469548,118,53,"大批资源,有宝箱,",536,1414,,0;0;4,步兵;步兵;战车,"敖熏锦:步兵(raw=0,sub=6)x1769 | 吴亦玥:步兵(raw=0,sub=6)x1620 | 慕心:战车(raw=4,sub=4)x521",117,48
2469179,119,13,"大批资源,有宝箱,",571,1593,1064,4;1;0,战车;弓弩;步兵,"利静:战车(raw=4,sub=4)x563 | 水卉:弓弩(raw=1,sub=1)x1263 | 充虹:步兵(raw=0,sub=6)x1479",117,12
2472853,119,39,"大批资源,有宝箱,",698,1575,,1;1;2,弓弩;弓弩;骑兵,"党路顺:弓弩(raw=1,sub=1)x1211 | 金阔:弓弩(raw=1,sub=1)x1260 | 殳萌:骑兵(raw=2,sub=10)x801",117,36
2467140,120,8,"大批资源,一些宝物,",626,1511,1064,4;4;1,战车;战车;弓弩,"鲍中英:战车(raw=4,sub=10)x850 | 倪群:战车(raw=4,sub=10)x784 | 诸甫:弓弩(raw=1,sub=1)x1136",120,6
2472654,120,37,"大批资源,有宝箱,",609,1449,14849,1;0;4,弓弩;步兵;战车,"栾飇怡:弓弩(raw=1,sub=1)x1130 | 聂颜强:步兵(raw=0,sub=6)x1796 | 凌玉:战车(raw=4,sub=6)x1638",120,36
2467976,120,38,"大批资源,有宝箱,",596,1582,13570,0;0;4,步兵;步兵;战车,"浦夫璐:步兵(raw=0,sub=6)x1748 | 巴宇:步兵(raw=0,sub=6)x1460 | 郎彩:战车(raw=4,sub=1)x1231",120,36
2472609,120,39,"大批资源,有宝箱,有装备,一些宝物,",636,1576,3073;16785409,4;0;4,战车;步兵;战车,"慎悌豇:战车(raw=4,sub=4)x514 | 鲁虎生:步兵(raw=0,sub=6)x1487 | 羿苑:战车(raw=4,sub=4)x514",120,36
2467159,120,44,"大批资源,有装备,",561,1601,1064,0;4;2,步兵;战车;骑兵,"单适洁:步兵(raw=0,sub=6)x1783 | 苍谊:战车(raw=4,sub=4)x557 | 赖柳翠:骑兵(raw=2,sub=10)x828",120,42
2470325,121,3,"大批资源,",568,1434,,0;0;0,步兵;步兵;步兵,"翁美可:步兵(raw=0,sub=6)x1602 | 史芷:步兵(raw=0,sub=6)x1519 | 穆宾:步兵(raw=0,sub=6)x1439",120,0
2469471,121,29,"大批资源,有宝箱,",535,1494,14849;13569,4;0;4,战车;步兵;战车,"范宇同:战车(raw=4,sub=4)x558 | 黎娴:步兵(raw=0,sub=6)x1554 | 奚好:战车(raw=4,sub=10)x840",120,24
2472917,121,44,"大批资源,",560,1537,,4;0;0,战车;步兵;步兵,"明竹:战车(raw=4,sub=6)x1476 | 索晓:步兵(raw=0,sub=6)x1596 | 熊驰喆:步兵(raw=0,sub=6)x1558",120,42
2470498,121,53,"大批资源,有宝箱,",523,1693,1064,1;4;0,弓弩;战车;步兵,"柴箴适:弓弩(raw=1,sub=1)x1193 | 狄坚迎:战车(raw=4,sub=4)x555 | 邴云:步兵(raw=0,sub=6)x1648",120,48
2469189,122,26,"大批资源,有宝箱,",602,1532,1064,1;2;0,弓弩;骑兵;步兵,"尹简:弓弩(raw=1,sub=1)x1107 | 双颀:骑兵(raw=2,sub=10)x937 | 束海巧:步兵(raw=0,sub=6)x1589",120,24
2466775,122,30,"大批资源,有宝箱,",636,1551,1060,0;2;4,步兵;骑兵;战车,"须桂望:步兵(raw=0,sub=6)x1528 | 牧宛奕:骑兵(raw=2,sub=10)x885 | 戴空:战车(raw=4,sub=4)x522",120,30
2467048,122,37,"大批资源,有宝箱,",560,1635,1064;14849,1;0;2,弓弩;步兵;骑兵,"葛群轩:弓弩(raw=1,sub=1)x1239 | 房怜:步兵(raw=0,sub=6)x1687 | 刘齐:骑兵(raw=2,sub=10)x815",120,36
2471966,122,45,"大批资源,",573,1448,,4;1;1,战车;弓弩;弓弩,"贡良玉:战车(raw=4,sub=4)x519 | 聂初:弓弩(raw=1,sub=1)x1172 | 孟娇:弓弩(raw=1,sub=1)x1115",120,42
2467906,123,1,"大批资源,有宝箱,有装备,一些宝物,",524,1531,,0;2;1,步兵;骑兵;弓弩,"冯喷:步兵(raw=0,sub=6)x1490 | 单于朝:骑兵(raw=2,sub=10)x859 | 董熙:弓弩(raw=1,sub=1)x1276",123,0
2469286,123,3,"大批资源,",660,1663,1064;1064,2;0;0,骑兵;步兵;步兵,"逄珺:骑兵(raw=2,sub=10)x898 | 井竹怀:步兵(raw=0,sub=6)x1639 | 凤析:步兵(raw=0,sub=6)x1626",123,0
2469028,123,24,"大批资源,",554,1424,,2;1;0,骑兵;弓弩;步兵,"易卿葱:骑兵(raw=2,sub=10)x806 | 祖怿荫:弓弩(raw=1,sub=1)x1225 | 伏峰虎:步兵(raw=0,sub=6)x1733",123,24
2467158,123,34,"大批资源,有宝箱,",571,1564,14849;1064,4;1;2,战车;弓弩;骑兵,"项瑶翠:战车(raw=4,sub=4)x504 | 范期:弓弩(raw=1,sub=1)x1289 | 毛香:骑兵(raw=2,sub=10)x807",123,30
2468570,123,36,"大批资源,有宝箱,",696,1645,1064,4;4;2,战车;战车;骑兵,"上官彦:战车(raw=4,sub=4)x505 | 利葱旋:战车(raw=4,sub=10)x800 | 成薇鸥:骑兵(raw=2,sub=10)x881",123,36
2469566,123,45,"大批资源,有宝箱,",654,1450,13569,2;4;4,骑兵;战车;战车,"翁黎容:骑兵(raw=2,sub=10)x806 | 厍潇:战车(raw=4,sub=10)x788 | 唐邪桂:战车(raw=4,sub=1)x1270",123,42
2468307,124,43,"大批资源,有宝箱,",682,1489,1064;1064,4;0;4,战车;步兵;战车,"梁丘露然:战车(raw=4,sub=4)x566 | 曲工:步兵(raw=0,sub=6)x1442 | 璩自:战车(raw=4,sub=10)x918",123,42
2471895,124,47,"大批资源,",567,1649,,0;2;0,步兵;骑兵;步兵,"何云:步兵(raw=0,sub=6)x1669 | 司空临仲:骑兵(raw=2,sub=10)x766 | 终年:步兵(raw=0,sub=6)x1634",123,42
2468772,125,8,"大批资源,有宝箱,",647,1539,1064;1058,0;0;2,步兵;步兵;骑兵,"幸谨甲:步兵(raw=0,sub=6)x1761 | 胡母季:步兵(raw=0,sub=6)x1553 | 卢荫宾:骑兵(raw=2,sub=10)x761",123,6
2471478,125,18,"大批资源,一些宝物,",543,1679,,4;2;0,战车;骑兵;步兵,"曾楠析:战车(raw=4,sub=4)x548 | 宗韵:骑兵(raw=2,sub=10)x792 | 弓我:步兵(raw=0,sub=6)x1460",123,18
2471925,125,48,"大批资源,",663,1654,,2;4;0,骑兵;战车;步兵,"相里年:骑兵(raw=2,sub=10)x865 | 鞠迎洁:战车(raw=4,sub=10)x821 | 崔萌:步兵(raw=0,sub=6)x1427",123,48
2472796,125,51,"大批资源,有宝箱,",513,1480,13569,2;1;4,骑兵;弓弩;战车,"宗政江大:骑兵(raw=2,sub=10)x914 | 时锖懏:弓弩(raw=1,sub=1)x1146 | 柴益:战车(raw=4,sub=10)x821",123,48
2469336,126,1,"大批资源,有装备,",545,1413,1064;1063,0;4;4,步兵;战车;战车,"蓟彬:步兵(raw=0,sub=6)x1674 | 茅双心:战车(raw=4,sub=10)x931 | 翟双卿:战车(raw=4,sub=1)x1186",126,0
2467411,126,9,"大批资源,",565,1621,1064,4;4;2,战车;战车;骑兵,"翟顺:战车(raw=4,sub=1)x1160 | 越翠笛:战车(raw=4,sub=4)x592 | 虞存丹:骑兵(raw=2,sub=10)x815",126,6
2469980,126,11,"大批资源,",635,1515,,0;4;4,步兵;战车;战车,"红时滨:步兵(raw=0,sub=6)x1584 | 欧阳温:战车(raw=4,sub=4)x518 | 双歌郁:战车(raw=4,sub=6)x1554",126,6
2472915,126,36,"大批资源,",513,1481,1064,0;4;0,步兵;战车;步兵,"于颜亦:步兵(raw=0,sub=6)x1404 | 邹豇:战车(raw=4,sub=6)x1589 | 郎宜:步兵(raw=0,sub=6)x1632",126,36
2466818,127,25,"大批资源,有宝箱,",514,1632,,0;4;0,步兵;战车;步兵,"支河:步兵(raw=0,sub=6)x1571 | 刁泓亘:战车(raw=4,sub=4)x573 | 柴京存:步兵(raw=0,sub=6)x1752",126,24
2471489,127,53,"大批资源,有宝箱,有装备,",599,1592,14849,4;4;0,战车;战车;步兵,"郏骄驽:战车(raw=4,sub=4)x535 | 农皓:战车(raw=4,sub=4)x522 | 钟离锦竹:步兵(raw=0,sub=6)x1466",126,48
2471565,128,18,"大批资源,有宝箱,有装备,",581,1593,1064;14849,4;1;1,战车;弓弩;弓弩,"苏希云:战车(raw=4,sub=10)x915 | 蔚燕:弓弩(raw=1,sub=1)x1258 | 孙钋:弓弩(raw=1,sub=1)x1172",126,18
2468955,128,19,"大批资源,",567,1634,,4;4;1,战车;战车;弓弩,"靳初:战车(raw=4,sub=10)x909 | 谢豇秀:战车(raw=4,sub=10)x843 | 景烨璐:弓弩(raw=1,sub=1)x1285",126,18
2470303,128,25,"大批资源,",679,1497,,4;0;0,战车;步兵;步兵,"戎虞宇:战车(raw=4,sub=1)x1269 | 詹通:步兵(raw=0,sub=6)x1706 | 瞿辰:步兵(raw=0,sub=6)x1542",126,24
2468379,129,13,"大批资源,有宝箱,",683,1458,1064,4;4;1,战车;战车;弓弩,"仰丽苑:战车(raw=4,sub=4)x533 | 束翠:战车(raw=4,sub=1)x1166 | 邬绪发:弓弩(raw=1,sub=1)x1179",129,12
2469328,129,19,"大批资源,有装备,",567,1667,,4;0;0,战车;步兵;步兵,"郁爽:战车(raw=4,sub=1)x1179 | 马溪:步兵(raw=0,sub=6)x1559 | 明珊姮:步兵(raw=0,sub=6)x1525",129,18
2469645,129,35,"大批资源,",637,1549,,0;4;0,步兵;战车;步兵,"隗熙:步兵(raw=0,sub=6)x1766 | 狄北:战车(raw=4,sub=6)x1557 | 太叔露:步兵(raw=0,sub=6)x1642",126,30
2472102,129,43,"大批资源,有装备,",598,1442,,2;1;1,骑兵;弓弩;弓弩,"郭魁:骑兵(raw=2,sub=10)x890 | 靳如:弓弩(raw=1,sub=1)x1180 | 淳于蕴孟:弓弩(raw=1,sub=1)x1116",129,42
2466851,130,3,"大批资源,",643,1527,1064;1064,4;2;2,战车;骑兵;骑兵,"屠欣湛:战车(raw=4,sub=6)x1571 | 钟钧:骑兵(raw=2,sub=10)x789 | 查嫒笑:骑兵(raw=2,sub=10)x775",129,0
2471056,130,10,"大批资源,",554,1508,,4;2;2,战车;骑兵;骑兵,"束希:战车(raw=4,sub=4)x511 | 敖绮菡:骑兵(raw=2,sub=10)x911 | 唐仙富:骑兵(raw=2,sub=10)x774",129,6
2471215,130,37,"大批资源,有宝箱,一些宝物,",590,1555,,2;4;0,骑兵;战车;步兵,"通新兆:骑兵(raw=2,sub=10)x905 | 岑凌:战车(raw=4,sub=10)x775 | 戎芙大:步兵(raw=0,sub=6)x1460",129,36
2468792,130,38,"大批资源,",508,1478,,4;0;2,战车;步兵;骑兵,"徐义:战车(raw=4,sub=10)x900 | 梁方夜:步兵(raw=0,sub=6)x1597 | 宇文甲洁:骑兵(raw=2,sub=10)x860",129,36
2470299,130,53,"大批资源,有装备,",555,1414,1064;16779265,0;4;0,步兵;战车;步兵,"璩懋柏:步兵(raw=0,sub=6)x1788 | 广悦双:战车(raw=4,sub=4)x582 | 车正存:步兵(raw=0,sub=6)x1433",129,48
2469089,131,50,"大批资源,",587,1595,1064,2;0;1,骑兵;步兵;弓弩,"石翰波:骑兵(raw=2,sub=10)x936 | 童容丽:步兵(raw=0,sub=6)x1406 | 车涉:弓弩(raw=1,sub=1)x1195",129,48
2466822,132,3,"大批资源,有宝箱,",607,1442,,4;2;4,战车;骑兵;战车,"闵掣彩:战车(raw=4,sub=6)x1535 | 宰璐:骑兵(raw=2,sub=10)x913 | 边基:战车(raw=4,sub=4)x600",132,0
2469811,132,19,"大批资源,有装备,",566,1607,,4;4;1,战车;战车;弓弩,"满艾:战车(raw=4,sub=4)x542 | 慎荷友:战车(raw=4,sub=4)x594 | 唐蝶:弓弩(raw=1,sub=1)x1174",132,18
2470219,132,25,"大批资源,有宝箱,",645,1674,13569,4;4;4,战车;战车;战车,"印鹏冠:战车(raw=4,sub=4)x549 | 乔冬:战车(raw=4,sub=6)x1667 | 费卉:战车(raw=4,sub=1)x1188",132,24
2472617,132,27,"大批资源,有宝箱,",517,1456,,4;4;1,战车;战车;弓弩,"秦新:战车(raw=4,sub=1)x1187 | 苏禧景:战车(raw=4,sub=4)x599 | 谢萌悦:弓弩(raw=1,sub=1)x1257",132,24
2469975,132,33,"大批资源,有宝箱,",560,1551,14849,4;4;1,战车;战车;弓弩,"单豇:战车(raw=4,sub=4)x531 | 郜籁旎:战车(raw=4,sub=10)x819 | 花城钊:弓弩(raw=1,sub=1)x1216",132,30
2470453,132,53,"大批资源,",553,1649,1064,4;0;4,战车;步兵;战车,"鲍懿旻:战车(raw=4,sub=4)x505 | 熊筠运:步兵(raw=0,sub=6)x1700 | 史旋尔:战车(raw=4,sub=10)x789",132,48
2466705,133,9,"大批资源,有宝箱,",617,1559,1063,0;0;2,步兵;步兵;骑兵,"党奕翠:步兵(raw=0,sub=6)x1564 | 詹紫宛:步兵(raw=0,sub=6)x1576 | 养恒墨:骑兵(raw=2,sub=10)x788",132,6
2472430,134,6,"大批资源,",630,1656,,2;2;4,骑兵;骑兵;战车,"子车紫妙:骑兵(raw=2,sub=10)x936 | 顾渊华:骑兵(raw=2,sub=10)x939 | 子车豆:战车(raw=4,sub=4)x570",132,6
2468842,134,17,"大批资源,有宝箱,",519,1466,14849,4;2;4,战车;骑兵;战车,"明佑芷:战车(raw=4,sub=6)x1406 | 亓官福:骑兵(raw=2,sub=10)x872 | 茅冉蕊:战车(raw=4,sub=4)x557",132,12
2466665,134,18,"大批资源,有宝箱,",557,1465,,0;2;0,步兵;骑兵;步兵,"巫马舟:步兵(raw=0,sub=6)x1442 | 公西雯:骑兵(raw=2,sub=10)x920 | 段瑞浦:步兵(raw=0,sub=6)x1696",132,18
2470065,134,26,"大批资源,",643,1420,,4;0;4,战车;步兵;战车,"戚琛笛:战车(raw=4,sub=4)x537 | 屠楠丝:步兵(raw=0,sub=6)x1634 | 别慕平:战车(raw=4,sub=6)x1511",132,24
2471532,134,28,"大批资源,",640,1683,,0;4;2,步兵;战车;骑兵,"弘敬:步兵(raw=0,sub=6)x1609 | 乐正宾:战车(raw=4,sub=4)x551 | 壤驷映颀:骑兵(raw=2,sub=10)x785",132,24
2471794,134,29,"大批资源,有宝箱,",638,1529,1064;1064,2;0;1,骑兵;步兵;弓弩,"华弼:骑兵(raw=2,sub=10)x788 | 南门琛双:步兵(raw=0,sub=6)x1663 | 束容昶:弓弩(raw=1,sub=1)x1198",132,24
2466930,134,42,"大批资源,有宝箱,",656,1664,,4;4;2,战车;战车;骑兵,"蒋澜:战车(raw=4,sub=1)x1166 | 郏材幻:战车(raw=4,sub=4)x538 | 璩通采:骑兵(raw=2,sub=10)x935",135,42
2470638,135,6,"大批资源,有装备,",611,1400,16785409,4;0;2,战车;步兵;骑兵,"毋绿:战车(raw=4,sub=4)x529 | 樊禧鹂:步兵(raw=0,sub=6)x1576 | 李昀轩:骑兵(raw=2,sub=10)x901",135,6
2470385,135,21,"大批资源,有装备,",510,1553,1054;16779521,4;2;2,战车;骑兵;骑兵,"段英:战车(raw=4,sub=4)x599 | 应静:骑兵(raw=2,sub=10)x875 | 杜柔:骑兵(raw=2,sub=10)x803",135,18
2470456,135,22,"大批资源,",577,1679,1064,4;4;4,战车;战车;战车,"邬格冬:战车(raw=4,sub=1)x1216 | 文专自:战车(raw=4,sub=10)x903 | 时青:战车(raw=4,sub=1)x1153",135,18
2467742,135,33,"大批资源,有宝箱,",700,1479,1064;1064,1;2;4,弓弩;骑兵;战车,"单希:弓弩(raw=1,sub=1)x1139 | 裴晨桂:骑兵(raw=2,sub=10)x911 | 沙庸致:战车(raw=4,sub=10)x855",135,30
2467508,135,55,"大批资源,有宝箱,",619,1410,14849,2;1;0,骑兵;弓弩;步兵,"匡通天:骑兵(raw=2,sub=10)x790 | 穆韫涤:弓弩(raw=1,sub=1)x1245 | 牛言润:步兵(raw=0,sub=6)x1692",135,54
