item_id,name,type,type_label,desc,effect_ids,effect_summary,is_package_or_box,has_probability_text,mall_good_ids,mall_summary,dynamic_evidence,tail_len,offset,tail_hex_prefix
373,君王张鲁,3,礼包/宝箱/资源包,开启后可获得:君王将——张鲁！,,,是,,,,,56,0xbf04,ffff0000000901299400ffff0000000000000000020c010d01010e01000ee5bca0e9b2812c31303634342c30010100110100250100040000
374,君王献帝,3,礼包/宝箱/资源包,开启后可获得:君王将——献帝！,,,是,,,,,56,0xbf7b,ffff0000000901299a00ffff0000000000000000020c010d01010e01000ee78caee5b89d2c31303635302c30010100110100220100040000
375,君王孙权,3,礼包/宝箱/资源包,开启后可获得:君王将——孙权！,,,是,,,,,56,0xbff2,ffff0000000901298d00ffff0000000000000000020c010d01010e01000ee5ad99e69d832c31303633372c30010100110100230100040000
376,君王公孙瓒,3,礼包/宝箱/资源包,开启后可获得:君王将——公孙瓒！,,,是,,,,,59,0xc069,ffff0000000901299700ffff0000000000000000020c010d01010e010011e585ace5ad99e793922c31303634372c30010100110100180100010000
377,君王孟获,3,礼包/宝箱/资源包,开启后可获得:君王将——孟获！,,,是,,,,,56,0xc0e9,ffff0000000901298e00ffff0000000000000000020c010d01010e01000ee5ad9fe88eb72c31303633382c30010100110100250100010000
378,君王陶谦,3,礼包/宝箱/资源包,开启后可获得:君王将——陶谦！,,,是,,,,,56,0xc160,ffff0000000901299100ffff0000000000000000020c010d01010e01000ee999b6e8b0a62c31303634312c30010100110100190100000000
379,君王公孙度,3,礼包/宝箱/资源包,开启后可获得:君王将——公孙度！,,,是,,,,,59,0xc1d7,ffff0000000901299300ffff0000000000000000020c010d01010e010011e585ace5ad99e5baa62c31303634332c30010100110100240100000000
380,将魂礼包,3,礼包/宝箱/资源包,"开启后可获得:将神魂*10,并随机赠送1个83-89成长的将领.",,,是,,,,,178,0xc257,ffff00000009012a3800ffff0000000000000000020c010d01020001011e000a0f0700000101001204001a001b001c001d040000000200040001177000000101
381,周,5,任务物品,特殊道具，有神秘作用,,,,,,,,24,0xc365,ffff00000063002ef100ffff000000000000000000000000
382,年,5,任务物品,特殊道具，有神秘作用,,,,,,,,24,0xc3a6,ffff00000063002eee00ffff000000000000000000000000
383,庆,5,任务物品,特殊道具，有神秘作用,,,,,,,,24,0xc3e7,ffff00000063002eef00ffff000000000000000000000000
384,奥,5,任务物品,特殊道具，有神秘作用,,,,,,,,24,0xc428,ffff00000063002eec00ffff000000000000000000000000
385,运,5,任务物品,特殊道具，有神秘作用,,,,,,,,24,0xc469,ffff00000063002ef000ffff000000000000000000000000
386,会,5,任务物品,特殊道具，有神秘作用,,,,,,,,24,0xc4aa,ffff00000063002eed00ffff000000000000000000000000
387,超级悬赏令,0,普通/功能道具,古有七擒孟获，今有超级悬赏!可与悬赏令效果叠加.,40,"effect#40 增加2倍俘虏玩家将领的几率,效果持续1小时 params=[1]",,,156,cat2/p1/good156/价1=200/价2=0,,31,0xc4eb,000000000063012eeb00ffff00000000000000010028010000000100000000
388,诸葛果,3,礼包/宝箱/资源包,开启后可获得：美女名将--诸葛果,,,是,,,,,59,0xc565,ffff00000009012eea00ffff0000000000000000020c010d01010e010011e8afb8e8919be69e9c2c31323031302c30010100110100280100040000
389,图腾碎片,0,普通/功能道具,用于城池图腾激活及续期,,,,,,,,24,0xc5dd,0003000003e7022f0e00ffff000000000100000000000000
390,吕玲绮,3,礼包/宝箱/资源包,开启后可获得：美女名将--吕玲绮,,,是,,,,,59,0xc62a,ffff00000009012ee700ffff0000000000000000020c010d01010e010011e59095e78eb2e7bbae2c31323030372c30010100110100290100020000
391,马云禄,3,礼包/宝箱/资源包,开启后可获得：美女名将--马云禄,,,是,,,,,59,0xc6a2,ffff00000009012ee800ffff0000000000000000020c010d01010e010011e9a9ace4ba91e7a6842c31323030382c30010100110100280100020000
392,吴国太,3,礼包/宝箱/资源包,开启后可获得：美女名将--吴国太,,,是,,,,,59,0xc71a,ffff00000009012ee900ffff0000000000000000020c010d01010e010011e590b4e59bbde5a4aa2c31323030392c30010100110100280100000000
393,花鬘,3,礼包/宝箱/资源包,开启后可获得：美女名将--花鬘,,,是,,,,,56,0xc792,ffff00000009012ee500ffff0000000000000000020c010d01010e01000ee88ab1e9ac982c31323030352c30010100110100280100000000
394,曹婴,3,礼包/宝箱/资源包,开启后可获得：美女名将--曹婴,,,是,,,,,56,0xc801,ffff00000009012ee300ffff0000000000000000020c010d01010e01000ee69bb9e5a9b42c31323030332c30010100110100270100020000
395,鲍三娘,3,礼包/宝箱/资源包,开启后可获得：美女名将--鲍三娘,,,是,,,,,59,0xc870,ffff00000009012ee100ffff0000000000000000020c010d01010e010011e9b28de4b889e5a8982c31323030312c30010100110100270100020000
396,董白,3,礼包/宝箱/资源包,开启后可获得：美女名将--董白,,,是,,,,,56,0xc8e8,ffff00000009012ee400ffff0000000000000000020c010d01010e01000ee891a3e799bd2c31323030342c30010100110100280100000000
397,黄舞蝶,3,礼包/宝箱/资源包,开启后可获得：美女名将--黄舞蝶,,,是,,,,,59,0xc957,ffff00000009012ee600ffff0000000000000000020c010d01010e010011e9bb84e8889ee89db62c31323030362c30010100110100290100010000
398,卞夫人,3,礼包/宝箱/资源包,开启后可获得：美女名将--卞夫人,,,是,,,,,59,0xc9cf,ffff00000009012ee200ffff0000000000000000020c010d01010e010011e58d9ee5a4abe4baba2c31323030322c30010100110100270100040000
399,玉石,0,普通/功能道具,价值连城，用途广泛，可用于科技升级、将领空位激活、装备炼魂、六部系统使用和帅府系统使用等。,,,,,,,,24,0xca47,ffff0000270f002f1c00ffff000000000100000000000000
400,6点骰子,5,任务物品,特殊道具，有神秘作用,,,,,,,,24,0xcaf4,ffff00000063002f1a00ffff000000000000000000000000
401,六六大顺,3,礼包/宝箱/资源包,开启后可获得666黄金、666白银\n,,,是,,,,,34,0xcb3c,000c00000063012f1b00ffff000000000000000002080000029a090000029a000000
402,红包,3,礼包/宝箱/资源包,开启后可获得6黄金、66白银、666666铜钱、666666粮食,,,是,,,,,44,0xcb9a,000c00000063012f1900ffff00000000000000000406000a2c2a07000a2c2a08000000420900000006000000
403,南华老仙,3,礼包/宝箱/资源包,开启后可获得：名将--南华老仙,,,是,,,,,62,0xcc16,ffff00000009012f2700ffff0000000000000000020c010d01010e010014e58d97e58d8ee88081e4bb992c31323037312c300101001101002a0100040000
404,邹夫人,3,礼包/宝箱/资源包,开启后可获得：美女名将--邹夫人,,,是,,,,,59,0xcc91,ffff00000009012f2300ffff0000000000000000020c010d01010e010011e982b9e5a4abe4baba2c31323036372c300101001101002b0100010000
405,步练师,3,礼包/宝箱/资源包,开启后可获得：美女名将--步练师,,,是,,,,,59,0xcd09,ffff00000009012f2400ffff0000000000000000020c010d01010e010011e6ada5e7bb83e5b8882c31323036382c300101001101002b0100040000
406,樊夫人,3,礼包/宝箱/资源包,开启后可获得：美女名将--樊夫人,,,是,,,,,59,0xcd81,ffff00000009012f2500ffff0000000000000000020c010d01010e010011e6a88ae5a4abe4baba2c31323036392c300101001101002b0100020000
407,玉女,3,礼包/宝箱/资源包,开启后可获得：将领--玉女,,,是,,,,,56,0xcdf9,ffff00000009012f2200ffff0000000000000000020c010d01010e01000ee78e89e5a5b32c31323036362c30010100140100110100000000
408,金童,3,礼包/宝箱/资源包,开启后可获得：将领--金童,,,是,,,,,56,0xce62,ffff00000009012f2600ffff0000000000000000020c010d01010e01000ee98791e7aba52c31323037302c30010100140100130100020000
409,残缺藏宝图,0,普通/功能道具,残缺的藏宝图，很难看清具体宝藏的位置，不过还是可以碰碰运气的。,,,,,155,cat1/p4/good155/价1=1/价2=10,,24,0xcecb,ffff00000063022f4400ffff000000000000000000000000
410,完整藏宝图,0,普通/功能道具,一张完整的藏宝图，上面清晰标记了一个宝藏的所在位置和信息。,,,,,148,cat1/p1/good148/价1=10/价2=0,,24,0xcf57,ffff00000063022f4500ffff000000000000000000000000
411,黄金宝藏,3,礼包/宝箱/资源包,从宝藏金山银山找到的黄金宝藏，打开后，获得1个黄金,,,是,,,,,29,0xcfdd,ffff000003e7012f5d01ffff0000000000000000010900000001000000
412,白银宝藏,3,礼包/宝箱/资源包,从宝藏金山银山找到的白银宝藏，打开后，获得1个白银,,,是,,,,,29,0xd057,ffff000003e7012f5c01ffff0000000000000000010800000001000000
413,昆仑玄铁,4,装备强化材料,用于装备（武器）炼魂的材料。,,,,,154,cat1/p4/good154/价1=1/价2=0,,24,0xd0d1,ffff000003e7022f4600ffff000000000000000000000000
414,天魂灵石,4,装备强化材料,用于装备（头盔）炼魂的材料。,,,,,153,cat1/p3/good153/价1=1/价2=0,,24,0xd127,ffff000003e7022f4700ffff000000000000000000000000
415,地魄灵石,4,装备强化材料,用于装备（铠甲）炼魂的材料。,,,,,152,cat1/p3/good152/价1=1/价2=0,,24,0xd17d,ffff000003e7022f4800ffff000000000000000000000000
416,山海精华,4,装备强化材料,用于装备（坐骑）炼魂的材料。,,,,,151,cat1/p3/good151/价1=1/价2=0,,24,0xd1d3,ffff000003e7022f4900ffff000000000000000000000000
417,粮食宝藏,3,礼包/宝箱/资源包,藏于粮仓之中，打开后可获得10000粮食。,,,是,,,,,29,0xd229,ffff000003e7012f5e01ffff0000000000000000010600002710000000
418,铜钱宝藏,3,礼包/宝箱/资源包,藏于钱庄之中，打开后可以获得10000铜钱。,,,是,,,,,29,0xd28f,ffff000003e7012f5f01ffff0000000000000000010700002710000000
419,90级卓越龙胆枪,3,礼包/宝箱/资源包,可得到1件90级的龙胆枪，品质为卓越。,,,是,,,,,41,0xd2f8,ffff0000000103032600ffff000000000000000000010101001c271027100400000000000000000000
420,85级卓越七星刀,3,礼包/宝箱/资源包,可得到1件85级的七星刀，品质为卓越。,,,是,,,,,41,0xd370,ffff0000000103032900ffff000000000000000000010101001a271027100400000000000000000000
421,80级卓越古锭刀,3,礼包/宝箱/资源包,可得到1件80级的古锭刀，品质为卓越。,,,是,,,,,41,0xd3e8,ffff0000000103031f00ffff0000000000000000000101010018271027100400000000000000000000
422,75级卓越真·霸王枪,3,礼包/宝箱/资源包,可得到1件75级的真·霸王枪，品质为卓越。,,,是,,,,,41,0xd460,ffff0000000103296c00ffff000000000000000000010101004a271027100400000000000000000000
423,90级卓越朱雀铠,3,礼包/宝箱/资源包,可得到1件90级的朱雀铠，品质为卓越。,,,是,,,,,41,0xd4e2,ffff000000010302fa00ffff0000000000000000000101010030271027100400000000000000000000
424,85级卓越白虎铠,3,礼包/宝箱/资源包,可得到1件85级的白虎铠，品质为卓越。,,,是,,,,,41,0xd55a,ffff000000010302fc00ffff000000000000000000010101002f271027100400000000000000000000
425,80级卓越玄武铠,3,礼包/宝箱/资源包,可得到1件80级的玄武铠，品质为卓越。,,,是,,,,,41,0xd5d2,ffff000000010302f900ffff000000000000000000010101002e271027100400000000000000000000
426,90级卓越朱雀盔,3,礼包/宝箱/资源包,可得到1件90级的朱雀盔，品质为卓越。,,,是,,,,,41,0xd64a,ffff0000000103030600ffff0000000000000000000101010026271027100400000000000000000000
427,85级卓越白虎盔,3,礼包/宝箱/资源包,可得到1件85级的白虎盔，品质为卓越。,,,是,,,,,41,0xd6c2,ffff000000010302ff00ffff0000000000000000000101010025271027100400000000000000000000
428,80级卓越玄武盔,3,礼包/宝箱/资源包,可得到1件80级的玄武盔，品质为卓越。,,,是,,,,,41,0xd73a,ffff0000000103030500ffff0000000000000000000101010024271027100400000000000000000000
429,90级卓越的卢,3,礼包/宝箱/资源包,可得到1匹90级的的卢，品质为卓越。,,,是,,,,,41,0xd7b2,ffff0000000103030a00ffff0000000000000000000101010039271027100400000000000000000000
430,85级卓越绝影,3,礼包/宝箱/资源包,可得到1匹85级的绝影，品质为卓越。,,,是,,,,,41,0xd824,ffff0000000103030d00ffff0000000000000000000101010037271027100400000000000000000000
431,80级卓越爪黄飞电,3,礼包/宝箱/资源包,可得到1匹80级的爪黄飞电，品质为卓越。,,,是,,,,,41,0xd896,ffff0000000103030e00ffff0000000000000000000101010038271027100400000000000000000000
432,凝魂晶石,4,装备强化材料,用于锁定现有炼魂效果的道具。,,,,,147,cat1/p1/good147/价1=10/价2=0,,24,0xd914,ffff000003e7022f5b00ffff000000000000000000000000
433,孙策,3,礼包/宝箱/资源包,开启后可获得:孙策！,,,是,,,,,56,0xd96a,ffff00000009012f6300ffff0000000000000000020c010d01010e01000ee5ad99e7ad962c31323133312c30010100110100270100020000
434,孙坚,3,礼包/宝箱/资源包,开启后可获得:孙坚！,,,是,,,,,56,0xd9cc,ffff00000009012f6400ffff0000000000000000020c010d01010e01000ee5ad99e59d9a2c31323133322c30010100110100290100010000
435,庞德公,3,礼包/宝箱/资源包,开启后可获得:庞德公！,,,是,,,,,59,0xda2e,ffff00000009012f6500ffff0000000000000000020c010d01010e010011e5ba9ee5beb7e585ac2c31323133332c30010100110100280100000000
436,伏后,3,礼包/宝箱/资源包,开启后可获得:伏后！,,,是,,,,,56,0xda99,ffff00000009012f6600ffff0000000000000000020c010d01010e01000ee4bc8fe5908e2c31323133342c30010100110100280100040000
437,刘三刀,3,礼包/宝箱/资源包,开启后可获得:刘三刀！,,,是,,,,,59,0xdafb,ffff00000009012f6700ffff0000000000000000020c010d01010e010011e58898e4b889e588802c31323133352c30010100160100050100040000
438,曹冲,3,礼包/宝箱/资源包,开启后可获得:曹冲！,,,是,,,,,56,0xdb66,ffff00000009012f6800ffff0000000000000000020c010d01010e01000ee69bb9e586b22c31323133362c30010100170100050100000000
439,黄承彦,3,礼包/宝箱/资源包,开启后可获得:黄承彦！,,,是,,,,,59,0xdbc8,ffff00000009012f6900ffff0000000000000000020c010d01010e010011e9bb84e689bfe5bda62c31323133372c300101001801000b0100020000
440,羊祜,3,礼包/宝箱/资源包,开启后可获得:羊祜！,,,是,,,,,56,0xdc33,ffff00000009012f6a00ffff0000000000000000020c010d01010e01000ee7be8ae7a59c2c31323133382c30010100180100080100010000
441,福,5,任务物品,特殊道具，有神秘作用,,,,,,,,24,0xdc95,ffff00000063002f7200ffff000000000000000000000000
442,年货,3,礼包/宝箱/资源包,开启后可获得徭役令*6、鲁公手册*6、招募令*6、初级行军符*6、大还丹*6、玉石*6、财神符*6、神农符*6,,,是,,,,,58,0xdcd6,000c00000063012f7000ffff0000000000000000000100080000000600160006001b0006004c0006000e0006018f000600690006006700060000
443,压岁钱,3,礼包/宝箱/资源包,开启可获得8黄金、88白银、888888铜钱、888888粮食,,,是,,,,,44,0xdda3,000c00000063012f7100ffff00000000000000000406000d903807000d903808000000580900000008000000
444,购物卡,3,礼包/宝箱/资源包,开启后可获得888黄金、888白银,,,是,,,,,34,0xde1f,000c00000063012f7300ffff00000000000000000208000003780900000378000000
445,礼盒,3,礼包/宝箱/资源包,开启可获得冰玉*66、仙芝*66、玄铁*66、玉石*66,,,是,,,,,42,0xde79,000c00000063012f7400ffff00000000000000000001000400770042007b004200230042018f00420000
446,贺卡,3,礼包/宝箱/资源包,开启后可获得8黄金,,,是,,,,,29,0xdeed,000c00000063012f7500ffff0000000000000000010900000008000000
447,聚宝盆,3,礼包/宝箱/资源包,开启后可获得1688黄金、1688白银,,,是,,,,,34,0xdf31,000c00000063012f7600ffff00000000000000000208000006980900000698000000
448,将领宝箱,3,礼包/宝箱/资源包,"开启获得将神魂*10 ,并随机附赠1个80-92成长的将领( 90-99突围),有0.02%几率可获得陶谦、张鲁.",,,是,,,,,450,0xdf8d,ffff00000009012f7900ffff0000000000000000020c010d01020001011e000a0f1400000101001904001a001b001c001d0400000002000400010d9300000101
449,神将宝箱,3,礼包/宝箱/资源包,开启获得将神魂*10，并随机附赠1个92成长的君王将或美女将,,,是,,,,,913,0xe1da,ffff00000009012f7800ffff0000000000000000020c010d01020001011e000a0f20000fe9b28de4b889e5a8982c313230303101010011010027010002014300
450,特级兵武箱,3,礼包/宝箱/资源包,开启获得昆仑玄铁*1，并附赠一把90级以内武器，品质在良好及以上,,,是,,,,,651,0xe5cd,ffff00000063012f7700ffff00000000000000000205010b01020001019d000103290000020801f4040000000000000000003a020801f4040000000000000000
451,特级兵盔箱,3,礼包/宝箱/资源包,开启获得天魂灵石*1，并附赠一把90级以内头盔，品质在良好及以上,,,是,,,,,336,0xe8c7,ffff00000063012f7700ffff00000000000000000205010b01020001019e00010314003d045101f40400000000000000000059045101f4040000000000000000
452,特级兵骑箱,3,礼包/宝箱/资源包,开启获得山海精华*1，并附赠一把90级以内坐骑，品质在良好及以上,,,是,,,,,351,0xea86,ffff00000063012f7700ffff00000000000000000205010b0102000101a0000103150043045101f40400000000000000000054045101f4040000000000000000
453,特级兵铠箱,3,礼包/宝箱/资源包,开启获得地魄灵石*1，并附赠一把90级以内铠甲，品质在良好及以上,,,是,,,,,336,0xec54,ffff00000063012f7700ffff00000000000000000205010b01020001019f000103140041044c01f4040000000000000000005d044c01f4040000000000000000
454,昆仑玄铁材料包,3,礼包/宝箱/资源包,"内含99个昆仑玄铁,可用于武器炼魂.",,,是,,146,cat1/p1/good146/价1=99/价2=0,,30,0xee13,ffff00000063010bff00ffff000000000000000000010001019d00630000
455,地魄灵石材料包,3,礼包/宝箱/资源包,"内含99个地魄灵石,可用于铠甲炼魂.",,,是,,142,cat1/p1/good142/价1=99/价2=0,,30,0xee7c,ffff00000063010bff00ffff000000000000000000010001019f00630000
456,天魂灵石材料包,3,礼包/宝箱/资源包,"内含99个天魂灵石,可用于头盔炼魂.",,,是,,144,cat1/p1/good144/价1=99/价2=0,,30,0xeee5,ffff00000063010bff00ffff000000000000000000010001019e00630000
457,山海精华材料包,3,礼包/宝箱/资源包,"内含99个山海精华,可用于坐骑炼魂.",,,是,,140,cat1/p1/good140/价1=99/价2=0,,30,0xef4e,ffff00000063010bff00ffff00000000000000000001000101a000630000
458,帝王辇碎片,5,任务物品,帝王辇碎片,,,,,,,,24,0xefb7,ffff000003e7002fab00ffff000000000000000000000000
459,龙椅碎片,5,任务物品,龙椅碎片,,,,,,,,24,0xeff5,ffff000003e7002fc200ffff000000000000000000000000
460,照夜玉狮子碎片,5,任务物品,照夜玉狮子碎片,,,,,,,,24,0xf02d,ffff000003e7002fd400ffff000000000000000000000000
461,帝王冕碎片,5,任务物品,帝王冕碎片,,,,,,,,24,0xf077,ffff000003e7002fa800ffff000000000000000000000000
462,冕冠碎片,5,任务物品,冕冠碎片,,,,,,,,24,0xf0b5,ffff000003e7002fc300ffff000000000000000000000000
463,帝王剑碎片,5,任务物品,帝王剑碎片,,,,,,,,24,0xf0ed,ffff000003e7002fa900ffff000000000000000000000000
464,天子剑碎片,5,任务物品,天子剑碎片,,,,,,,,24,0xf12b,ffff000003e7002fcc00ffff000000000000000000000000
465,万石弓碎片,5,任务物品,万石弓碎片,,,,,,,,24,0xf169,ffff000003e7002fcd00ffff000000000000000000000000
466,帝王铠碎片,5,任务物品,帝王铠碎片,,,,,,,,24,0xf1a7,ffff000003e7002faa00ffff000000000000000000000000
467,龙袍碎片,5,任务物品,龙袍碎片,,,,,,,,24,0xf1e5,ffff000003e7002fc100ffff000000000000000000000000
468,宝马碎片,5,任务物品,宝马碎片,,,,,,,,24,0xf21d,ffff000003e7002fb400ffff000000000000000000000000
469,赤兔碎片,5,任务物品,赤兔碎片,,,,,,,,24,0xf255,ffff000003e7002fb500ffff000000000000000000000000
470,里飞沙碎片,5,任务物品,里飞沙碎片,,,,,,,,24,0xf28d,ffff000003e7002fbf00ffff000000000000000000000000
471,南蛮战象碎片,5,任务物品,南蛮战象碎片,,,,,,,,24,0xf2cb,ffff000003e7002fac00ffff000000000000000000000000
472,青龙盔碎片,5,任务物品,青龙盔碎片,,,,,,,,24,0xf30f,ffff000003e7002fc700ffff000000000000000000000000
473,方天画戟碎片,5,任务物品,方天画戟碎片,,,,,,,,24,0xf34d,ffff000003e7002fb800ffff000000000000000000000000
474,虎头湛金枪碎片,5,任务物品,虎头湛金枪碎片,,,,,,,,24,0xf391,ffff000003e7002fd800ffff000000000000000000000000
475,青龙偃月刀碎片,5,任务物品,青龙偃月刀碎片,,,,,,,,24,0xf3db,ffff000003e7002fc800ffff000000000000000000000000
476,双股剑碎片,5,任务物品,双股剑碎片,,,,,,,,24,0xf425,ffff000003e7002fcb00ffff000000000000000000000000
477,新亭侯刀碎片,5,任务物品,新亭侯刀碎片,,,,,,,,24,0xf463,ffff000003e7002fda00ffff000000000000000000000000
478,丈八蛇矛碎片,5,任务物品,丈八蛇矛碎片,,,,,,,,24,0xf4a7,ffff000003e7002fd200ffff000000000000000000000000
479,青龙铠碎片,5,任务物品,青龙铠碎片,,,,,,,,24,0xf4eb,ffff000003e7002fc600ffff000000000000000000000000
480,云长锦袍碎片,5,任务物品,云长锦袍碎片,,,,,,,,24,0xf529,ffff000003e7002fdb00ffff000000000000000000000000
481,的卢碎片,5,任务物品,的卢碎片,,,,,,,,24,0xf56d,ffff000003e7002fb700ffff000000000000000000000000
482,朱雀盔碎片,5,任务物品,朱雀盔碎片,,,,,,,,24,0xf5a5,ffff000003e7002fd600ffff000000000000000000000000
483,龙胆枪碎片,5,任务物品,龙胆枪碎片,,,,,,,,24,0xf5e3,ffff000003e7002fc000ffff000000000000000000000000
484,玄铁双戟碎片,5,任务物品,玄铁双戟碎片,,,,,,,,24,0xf621,ffff000003e7002fce00ffff000000000000000000000000
485,诸葛扇碎片,5,任务物品,诸葛扇碎片,,,,,,,,24,0xf665,ffff000003e7002fd700ffff000000000000000000000000
486,朱雀铠碎片,5,任务物品,朱雀铠碎片,,,,,,,,24,0xf6a3,ffff000003e7002fd500ffff000000000000000000000000
487,乌云踏雪碎片,5,任务物品,乌云踏雪碎片,,,,,,,,24,0xf6e1,ffff000003e7002fd900ffff000000000000000000000000
488,筋斗云碎片,5,任务物品,筋斗云碎片,,,,,,,,24,0xf725,ffff000003e7002fbc00ffff000000000000000000000000
489,绝影碎片,5,任务物品,绝影碎片,,,,,,,,24,0xf763,ffff000003e7002fbe00ffff000000000000000000000000
490,白虎盔碎片,5,任务物品,白虎盔碎片,,,,,,,,24,0xf79b,ffff000003e7002fb300ffff000000000000000000000000
491,紧箍咒碎片,5,任务物品,紧箍咒碎片,,,,,,,,24,0xf7d9,ffff000003e7002fbd00ffff000000000000000000000000
492,金箍棒碎片,5,任务物品,金箍棒碎片,,,,,,,,24,0xf817,ffff000003e7002fbb00ffff000000000000000000000000
493,七星刀碎片,5,任务物品,七星刀碎片,,,,,,,,24,0xf855,ffff000003e7002fc400ffff000000000000000000000000
494,三尖刀碎片,5,任务物品,三尖刀碎片,,,,,,,,24,0xf893,ffff000003e7002fc900ffff000000000000000000000000
495,倚天剑碎片,5,任务物品,倚天剑碎片,,,,,,,,24,0xf8d1,ffff000003e7002fd100ffff000000000000000000000000
496,白虎铠碎片,5,任务物品,白虎铠碎片,,,,,,,,24,0xf90f,ffff000003e7002fb200ffff000000000000000000000000
497,虎皮裙碎片,5,任务物品,虎皮裙碎片,,,,,,,,24,0xf94d,ffff000003e7002fba00ffff000000000000000000000000
498,金猪碎片,5,任务物品,金猪碎片,,,,,,,,24,0xf98b,ffff000003e7002faf00ffff000000000000000000000000
499,神犬碎片,5,任务物品,神犬碎片,,,,,,,,24,0xf9c3,ffff000003e7002fad00ffff000000000000000000000000
500,爪黄飞电碎片,5,任务物品,爪黄飞电碎片,,,,,,,,24,0xf9fb,ffff000003e7002fd300ffff000000000000000000000000
501,玄冠碎片,5,任务物品,玄冠碎片,,,,,,,,24,0xfa3f,ffff000003e7002fb000ffff000000000000000000000000
502,玄武盔碎片,5,任务物品,玄武盔碎片,,,,,,,,24,0xfa77,ffff000003e7002fd000ffff000000000000000000000000
503,雌雄双剑碎片,5,任务物品,雌雄双剑碎片,,,,,,,,24,0xfab5,ffff000003e7002fb600ffff000000000000000000000000
504,古锭刀碎片,5,任务物品,古锭刀碎片,,,,,,,,24,0xfaf9,ffff000003e7002fb900ffff000000000000000000000000
505,九齿钉耙碎片,5,任务物品,九齿钉耙碎片,,,,,,,,24,0xfb37,ffff000003e7002fae00ffff000000000000000000000000
506,青釭剑碎片,5,任务物品,青釭剑碎片,,,,,,,,24,0xfb7b,ffff000003e7002fc500ffff000000000000000000000000
507,黑衣金甲碎片,5,任务物品,黑衣金甲碎片,,,,,,,,24,0xfbb9,ffff000003e7002fb100ffff000000000000000000000000
508,玄武铠碎片,5,任务物品,玄武铠碎片,,,,,,,,24,0xfbfd,ffff000003e7002fcf00ffff000000000000000000000000
509,神装碎片,5,任务物品,神装碎片,,,,,,,,24,0xfc3b,ffff000003e7002fca00ffff000000000000000000000000
510,刘备碎片,5,任务物品,刘备碎片,,,,,,,,24,0xfc73,ffff000003e7002f9500ffff000000000000000000000000
511,曹操碎片,5,任务物品,曹操碎片,,,,,,,,24,0xfcab,ffff000003e7002f9200ffff000000000000000000000000
512,刘表碎片,5,任务物品,刘表碎片,,,,,,,,24,0xfce3,ffff000003e7002f9600ffff000000000000000000000000
513,袁术碎片,5,任务物品,袁术碎片,,,,,,,,24,0xfd1b,ffff000003e7002f9d00ffff000000000000000000000000
514,马腾碎片,5,任务物品,马腾碎片,,,,,,,,24,0xfd53,ffff000003e7002f9700ffff000000000000000000000000
515,董卓碎片,5,任务物品,董卓碎片,,,,,,,,24,0xfd8b,ffff000003e7002f9300ffff000000000000000000000000
516,袁绍碎片,5,任务物品,袁绍碎片,,,,,,,,24,0xfdc3,ffff000003e7002f9c00ffff000000000000000000000000
517,张鲁碎片,5,任务物品,张鲁碎片,,,,,,,,24,0xfdfb,ffff000003e7002f9e00ffff000000000000000000000000
518,献帝碎片,5,任务物品,献帝碎片,,,,,,,,24,0xfe33,ffff000003e7002f9b00ffff000000000000000000000000
519,孙权碎片,5,任务物品,孙权碎片,,,,,,,,24,0xfe6b,ffff000003e7002f9900ffff000000000000000000000000
520,公孙瓒碎片,5,任务物品,公孙瓒碎片,,,,,,,,24,0xfea3,ffff000003e7002f9f00ffff000000000000000000000000
521,孟获碎片,5,任务物品,孟获碎片,,,,,,,,24,0xfee1,ffff000003e7002f9800ffff000000000000000000000000
522,陶谦碎片,5,任务物品,陶谦碎片,,,,,,,,24,0xff19,ffff000003e7002f9a00ffff000000000000000000000000
523,公孙度碎片,5,任务物品,公孙度碎片,,,,,,,,24,0xff51,ffff000003e7002f9400ffff000000000000000000000000
524,诸葛果碎片,5,任务物品,诸葛果碎片,,,,,,,,24,0xff8f,ffff000003e7002f9000ffff000000000000000000000000
525,吕玲绮碎片,5,任务物品,吕玲绮碎片,,,,,,,,24,0xffcd,ffff000003e7002f8c00ffff000000000000000000000000
526,马云禄碎片,5,任务物品,马云禄碎片,,,,,,,,24,0x1000b,ffff000003e7002f8d00ffff000000000000000000000000
527,吴国太碎片,5,任务物品,吴国太碎片,,,,,,,,24,0x10049,ffff000003e7002f8f00ffff000000000000000000000000
528,花鬘碎片,5,任务物品,花鬘碎片,,,,,,,,24,0x10087,ffff000003e7002f8a00ffff000000000000000000000000
529,曹婴碎片,5,任务物品,曹婴碎片,,,,,,,,24,0x100bf,ffff000003e7002f8700ffff000000000000000000000000
530,鲍三娘碎片,5,任务物品,鲍三娘碎片,,,,,,,,24,0x100f7,ffff000003e7002f8400ffff000000000000000000000000
531,董白碎片,5,任务物品,董白碎片,,,,,,,,24,0x10135,ffff000003e7002f8800ffff000000000000000000000000
532,黄舞蝶碎片,5,任务物品,黄舞蝶碎片,,,,,,,,24,0x1016d,ffff000003e7002f8b00ffff000000000000000000000000
533,卞夫人碎片,5,任务物品,卞夫人碎片,,,,,,,,24,0x101ab,ffff000003e7002f8500ffff000000000000000000000000
534,南华老仙碎片,5,任务物品,南华老仙碎片,,,,,,,,24,0x101e9,ffff000003e7002f8e00ffff000000000000000000000000
